episodeId,title,publishedAt,channelTitle,fileName
127,"#122 – David Fravor: UFOs, Aliens, Fighter Jets, and Aerospace Engineering",8 Sep 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_127.txt
126,Lex Solo #3 – In Memory of My Grandmother,7 Sep 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_126.txt
125,#121 – Eugenia Kuyda: Friendship with an AI Companion,5 Sep 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_125.txt
124,Lex Solo #2 – The Future of Neuralink,1 Sep 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_124.txt
123,#120 – François Chollet: Measures of Intelligence,31 Aug 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_123.txt
122,#119 – David Eagleman: Neuroplasticity and the Livewired Brain,26 Aug 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_122.txt
121,New Name: Lex Fridman Podcast,24 Aug 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_121.txt
120,"Lex Fridman Podcast: New Name, Same Podcast",24 Aug 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_120.txt
119,"#118 – Grant Sanderson: Math, Manim, Neural Networks & Teaching with 3Blue1Brown",23 Aug 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_119.txt
118,#117 – Sheldon Solomon: Death and Meaning,20 Aug 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_118.txt
117,#116 – Sara Seager: Search for Planets and Life Outside Our Solar System,16 Aug 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_117.txt
116,#115 – Dileep George: Brain-Inspired AI,14 Aug 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_116.txt
115,"#114 – Russ Tedrake: Underactuated Robotics, Control, Dynamics and Touch",9 Aug 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_115.txt
114,#113 – Manolis Kellis: Human Genome and Evolutionary Dynamics,31 Jul 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_114.txt
113,"#112 – Ian Hutchinson: Nuclear Fusion, Plasma Physics, and Religion",29 Jul 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_113.txt
112,#111 – Richard Karp: Algorithms and Computational Complexity,26 Jul 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_112.txt
111,#110 – Jitendra Malik: Computer Vision,21 Jul 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_111.txt
110,"#109 – Brian Kernighan: UNIX, C, AWK, AMPL, and Go Programming",18 Jul 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_110.txt
109,#108 – Sergey Levine: Robotics and Machine Learning,14 Jul 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_109.txt
108,"#107 – Peter Singer: Suffering in Humans, Animals, and AI",8 Jul 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_108.txt
107,"#106 – Matt Botvinick: Neuroscience, Psychology, and AI at DeepMind",3 Jul 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_107.txt
106,#105 – Robert Langer: Edison of Medicine,30 Jun 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_106.txt
105,#104 – David Patterson: Computer Architecture and Data Storage,27 Jun 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_105.txt
104,#103 – Ben Goertzel: Artificial General Intelligence,22 Jun 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_104.txt
103,#102 – Steven Pressfield: The War of Art,20 Jun 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_103.txt
102,#101 – Joscha Bach: Artificial Consciousness and the Nature of Reality,13 Jun 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_102.txt
101,"#100 – Alexander Fridman: My Dad, the Plasma Physicist",3 Jun 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_101.txt
100,#99 – Karl Friston: Neuroscience and the Free Energy Principle,28 May 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_100.txt
99,#98 – Kate Darling: Emotional Connection Between Humans and Robots,23 May 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_99.txt
98,#97 – Sertac Karaman: Robots That Fly and Robots That Drive,20 May 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_98.txt
97,"#96 – Stephen Schwarzman: Going Big in Business, Investing, and AI",15 May 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_97.txt
96,#95 – Dawn Song: Adversarial Machine Learning and Computer Security,12 May 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_96.txt
95,#94 – Ilya Sutskever: Deep Learning,8 May 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_95.txt
94,#93 – Daphne Koller: Biomedicine and Machine Learning,5 May 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_94.txt
93,#92 – Harry Cliff: Particle Physics and the Large Hadron Collider,29 Apr 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_93.txt
92,"#91 – Jack Dorsey: Square, Cryptocurrency, and Artificial Intelligence",24 Apr 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_92.txt
91,#90 – Dmitry Korkin: Computational Biology of Coronavirus,22 Apr 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_91.txt
90,"#89 – Stephen Wolfram: Cellular Automata, Computation, and Physics",18 Apr 2020,lex-fridman-podcast-artificial-intelligence-ai,transcripts/1_lex_fridman/episode_90.txt
